JIRA_ISSUE_ID,JIRA_ISSUE_KEY
46432,HRITHELP-80
94584,BUAPP-46035
131985,DSO-1723
121091,HRIX-42
121137,HRIX-88
121105,HRIX-56
121073,HRIX-24
46152,HRITHELP-74
121122,HRIX-73
26691,ANLYT-50
74766,IP-28
75199,CEL2-109
16876,ANARC-103
86077,BUAPP-41786
20183,
21140,
21573,
21141,
17821,BUDES-94
54783,CCPFB-11
46775,BUW-274
121061,HRIX-12
121058,HRIX-9
67251,BUW-448
78517,DATA-1392
41633,CJ-12
95691,MOPS-1275
16304,ANARC-41
27293,ANLYT-58
37131,POPS-2
37147,POPS-6
51756,CDEV-123
59913,GAB-17
56235,CCPFB-20
81366,BUAPP-39281
81461,ABU-40
81214,HRITHELP-703
55904,DM-663
20504,DM-288
84767,INFOSEC-5688
74896,IP-43
83059,CCSIR-18
62743,IMP-2516
66769,BUAPP-31061
49964,RVOPS-9
20517,DM-301
51484,BUW-336
77659,BUAPP-37281
105669,BUAPP-52118
118051,PIA-155
50113,RVOPS-39
49981,RVOPS-22
56154,CDEV-262
76828,IP-160
102374,BUAPP-50386
139116,PIA-480
19646,DM-184
101213,CCSIR-46
100810,PIANALYTIC-32
96703,BUAPP-47127
141851,PSV-653
141896,PSV-698
141875,PSV-677
141892,PSV-694
43135,ENG-1
56323,RVOPS-153
43301,EMPRES-31
38280,POPS-31
20290,BUDES-143
121100,HRIX-51
121324,CCPFB-153
141915,PSV-717
41904,BUW-240
57596,RVOPS-186
69013,BUAPP-32334
28002,BUDES-306
77916,FED-36
67064,BUW-434
73603,HRITHELP-570
26251,BUDES-242
57233,HRITHELP-309
115237,BUI-62
115110,BUAPP-56538
19415,DM-127
111001,GFSB-1076
131603,PIA-379
82934,BUAPP-40139
123723,BUAPP-60114
85418,BUAPP-41457
17768,BUDES-91
62691,IMP-2723
62736,IMP-2572
61785,HRITHELP-395
82799,CCPFB-94
134165,DSO-1859
109689,CD-35
49579,CDEV-73
69684,PRIV-1
141483,PSV-493
82953,HRITHELP-736
62713,IMP-2646
109861,CNNCT-23
67575,BUAPP-31526
36027,BUW-181
71938,BUAPP-34076
116403,CCPFB-148
115902,CCPFB-147
95667,BUAPP-46554
66979,BUW-431
88423,BUAPP-43248
69687,BUAPP-32794
146845,PIA-540
79455,BUAPP-38193
14989,ST-27
138915,BUAPP-66453
88447,BUAPP-43271
140992,BUAPP-67253
141262,PSV-272
141294,PSV-304
141370,PSV-380
133202,BUAPP-64068
85325,BUW-517
125610,PIA-189
102271,BUAPP-50324
72748,BUAPP-34459
45738,COPSAG2021-76
17037,ANARC-132
14251,ANARC-57
16961,ANARC-123
16500,ANARC-33
83442,CLR-2
28531,ANLYT-100
87460,BUW-522
99907,CCSIR-36
100151,LOC-3
95991,DSO-219
63978,BUW-423
118179,GFSB-1294
19924,BUDES-130
79323,IP-215
47522,HRITHELP-97
62016,BUW-421
23374,WAF-7
20435,DM-259
21653,DM-532
17337,BUDES-84
11652,BUDES-26
139397,DATA-3605
87741,BUAPP-42879
48864,EM-19
49968,RVOPS-13
28751,BUDES-310
26548,BUDES-252
16846,ANARC-94
23979,DAARCH-108
95617,CCPFB-117
16086,ANARC-80
64099,CCPFB-53
102860,CCSIR-61
20516,DM-300
124972,BUAPP-60717
101981,BUAPP-50117
85152,MOPS-1004
85150,MOPS-1003
75183,IP-87
22937,BUDES-174
110804,CD-66
81545,ABU-85
81550,ABU-90
38695,POPS-60
75839,HRITHELP-600
72843,CEL2-52
72501,CEL2-45
72626,CEL2-64
75367,IP-101
75020,CEL2-101
62683,IMP-2755
36700,BUW-195
131714,BUAPP-63442
131562,INFOSEC-8307
131019,CSODOC-724
121055,HRIX-6
73818,HRITHELP-571
67418,EHC-61
109664,CD-25
75889,CCPFB-87
64923,CCPFB-57
25918,ANLYT-33
122932,LDL-87
68513,BUAPP-32037
22281,DAARCH-95
66107,CCPFB-63
33820,BUDES-385
101823,BUAPP-50003
101341,BUAPP-49751
65203,CDEV-503
18021,PT-8
127442,SSPB-68
54737,CCPFB-9
64293,HRITHELP-446
127451,SSPB-77
114955,FEDGRC-158
114859,FEDGRC-62
114940,FEDGRC-143
114849,FEDGRC-52
114872,FEDGRC-75
114870,FEDGRC-73
54165,PS-13
78106,CEL2-164
46598,HRITHELP-84
114881,FEDGRC-84
56954,CDEV-277
55340,RVOPS-143
126225,LDL-91
29657,COPS-772
32676,WAF-145
53013,HRITHELP-231
88424,BUAPP-43249
64592,CCPFB-56
78163,HRITHELP-645
61041,HRITHELP-376
18051,BUDES-116
132124,DSO-1755
132115,DSO-1747
118585,BUAPP-57981
22268,ANLYT-8
132123,DSO-1754
27059,WAF-61
43237,EMPRES-29
71498,HRITHELP-526
93651,CEL2-284
76043,CEL2-124
83680,BUAPP-48866
99506,BUAPP-48894
98494,CEL2-302
80096,BUAPP-48911
45133,COPSAG2021-60
32351,NOP-77
49976,RVOPS-19
45451,EMPRES-55
84792,MOPS-976
20515,DM-299
53324,HRITHELP-236
30086,WAF-112
55638,RVOPS-146
127390,DATAOPS-1531
99812,BUAPP-49075
96081,CCPFB-119
63520,HRITHELP-432
47371,HRITHELP-94
108051,BUAPP-53320
137510,BUAPP-65745
133203,BUAPP-64069
88339,BUAPP-43168
88342,BUAPP-43171
87849,CEL2-253
72500,CEL2-29
73158,CEL2-58
94970,BUAPP-46252
61721,HRITHELP-394
19749,DAARCH-47
67097,BUW-436
100900,PIANALYTIC-42
116917,SOC2Y2022-1
141686,PSV-631
141277,PSV-287
20436,DM-260
62572,BUAPP-28944
30082,WAF-108
52876,HRITHELP-226
49997,RVOPS-27
49938,RKV-3
45315,EMPRES-50
96400,MOPS-1313
81691,MOPS-839
32735,WAF-148
71627,MOPS-456
94923,BUAPP-46228
132725,DATAOPS-1734
141891,PSV-693
86958,CEL2-221
72508,CEL2-73
27080,WAF-75
53770,BUCARE-2
86962,CEL2-223
100136,CCSIR-38
24820,
53498,HRITHELP-238
37900,BUDES-398
92406,BUAPP-44875
141425,PSV-435
141263,PSV-273
51056,RVOPS-75
32296,WAF-138
61387,HRITHELP-381
73165,BUAPP-34701
125010,BUAPP-60725
111715,CD-91
141582,PSV-530
18938,DM-7
25962,ANLYT-34
141398,PSV-408
141457,PSV-467
141443,PSV-453
141442,PSV-452
141454,PSV-464
141575,PSV-524
51964,HRITHELP-210
141961,PSV-748
127336,PF-762
27049,WAF-56
27075,WAF-70
111383,BUAPP-54942
75525,BUAPP-36060
33833,BUDES-389
46836,BUW-293
114795,FEDGRC-2
141683,PSV-628
141459,PSV-469
82175,IP-244
68054,BUAPP-31809
37993,COPS-2342
54758,RVOPS-126
76812,FED-17
77078,BUAPP-36941
92095,BUDES-415
51258,EHC-18
69239,HRITHELP-496
70661,BUAPP-33339
60586,HRITHELP-364
53921,RVOPS-112
14782,DS-7
81201,FED-63
81202,FED-64
109641,CNOPS-11
55983,HRITHELP-285
111331,EOC-12
91831,BUAPP-44568
62814,IMP-1538
30003,WAF-105
37797,POPS-18
28529,ANLYT-98
61632,HRITHELP-390
49821,SFDC-16
49841,RKV-1
44910,BUAPP-20699
22602,ANARC-173
83677,DEVSECOPS-4
76915,HRITHELP-621
20250,
22290,DM-547
99896,BUAPP-49114
96388,MOPS-1302
96389,MOPS-1303
80695,BUAPP-38925
19838,DM-190
55408,CCPFB-14
88452,BUAPP-43276
16561,ANARC-43
98188,BUAPP-48015
86324,BUAPP-41910
86314,BUAPP-41903
101979,BUAPP-50115
76623,MOPS-637
58953,RVOPS-211
88454,BUAPP-43278
141650,PSV-598
145833,BUAPP-68893
75459,BUAPP-36005
51161,RVOPS-80
71173,MOPS-426
33136,WAF-153
100227,DATA-1940
92721,TECH-22
56098,BUW-362
75364,IP-98
66592,BUIOS-3273
67486,BUW-462
21651,DM-530
68070,BUW-464
27880,BUDES-295
59922,GAB-21
50465,CDEV-105
50715,RVOPS-61
88336,BUAPP-43165
23910,WAF-39
27903,BUDES-305
66471,EHC-29
131433,PIA-375
131166,PIA-365
66483,EHC-39
67422,EHC-65
68285,BUAPP-31938
58546,GOVSQUAD-68
67745,HRITHELP-482
88330,BUAPP-43159
66138,MOPS-179
101958,BUAPP-50098
48754,EHC-15
58587,HRITHELP-340
81553,ABU-93
81558,ABU-98
81564,ABU-101
44936,COPSAG2021-41
127505,BUAPP-61779
127509,BUAPP-61783
51600,BUW-341
55673,HRITHELP-277
33191,NOP-91
124900,PIA-188
141272,PSV-282
141416,PSV-426
141594,PSV-542
141391,PSV-401
141435,PSV-445
141477,PSV-487
141481,PSV-491
141403,PSV-413
141643,PSV-591
141658,PSV-605
141583,PSV-531
141586,PSV-534
141367,PSV-377
141029,PIA-502
141214,PSV-241
100701,PIANALYTIC-4
20428,BUDES-153
123922,BUAPP-60199
24272,BUDES-217
45162,COPSAG2021-66
127507,BUAPP-61781
141355,PSV-365
141305,PSV-315
141396,PSV-406
130805,MLAI-1085
64271,BUAPP-29662
75552,BUAPP-36085
75108,IP-73
20453,DM-277
58896,BUW-386
16571,ANARC-20
25345,BUDES-238
56540,BUW-373
28754,ANLYT-127
110111,CD-55
69905,IS-8
28539,ANLYT-108
81855,HRITHELP-717
125540,DATA-2982
16311,ANARC-18
99747,BUAPP-49034
61092,BUW-420
62718,IMP-2639
53629,BUW-355
67241,BUW-442
63987,BUW-424
67246,BUW-444
54166,RVOPS-120
77646,CEL2-161
19923,BUDES-129
94588,BUAPP-46039
32432,NOP-79
121124,HRIX-75
121079,HRIX-30
82412,BUW-513
58019,RVOPS-195
121102,HRIX-53
20608,DM-348
19419,DM-131
109925,PIA-50
21504,
21186,
21124,
21134,
110611,BUAPP-54541
72390,HRITHELP-548
48781,COPSAG2021-96
64409,CCDOC-95
23707,NEXTGEN-1
121117,HRIX-68
20312,DM-252
44911,COPSAG2021-38
44958,COPSAG2021-40
62690,IMP-2726
91634,DEMAND-10
47923,CDEV-30
77254,SK-22
67314,BUW-459
89620,MOPS-1128
130211,CSO-117
81598,CCPFB-91
126760,PIA-195
19531,DAARCH-66
18932,DM-1
54382,CCPFB-5
63871,MOPS-51
59550,DM-678
52008,BUW-348
68224,HRITHELP-487
74588,BUAPP-35532
54117,CDEV-211
57830,RVOPS-189
58179,RVOPS-202
134804,BUAPP-64741
21582,
12003,BUDES-37
79915,FED-60
81232,BUW-511
110492,EOC-7
112752,EMS-2
57706,IP-4
103055,BUAPP-50733
51365,BUW-311
50870,HRITHELP-185
52513,BUW-352
51598,HRITHELP-202
51376,BUW-314
126853,BUAPP-61526
81483,ABU-61
99380,BUAPP-48788
141954,PSV-741
141971,PSV-758
141953,PSV-740
141859,PSV-661
76814,FED-19
77918,FED-37
20511,DM-295
74011,HRITHELP-574
58604,SK-5
28538,ANLYT-107
65826,MOPS-161
141906,PSV-708
77919,FED-38
59863,HRITHELP-356
48217,EM-2
112300,EOC-15
60294,SK-19
77367,FED-22
73376,BUW-471
49928,EM-34
64690,HRITHELP-451
74579,SSRCF-12
75707,BUAPP-36184
48225,EM-10
48219,EM-4
28540,ANLYT-109
106683,BUAPP-52759
27681,WAF-92
65844,IMP-2790
37792,NOP-94
123725,BUAPP-60116
111743,BUAPP-55047
62739,IMP-2559
62769,IMP-2181
62783,IMP-2063
62830,IMP-1223
62752,IMP-2387
24340,DAARCH-109
145171,BUAPP-68689
71595,CDEV-601
72375,HRITHELP-547
66845,BUW-429
56322,RVOPS-152
27356,NOP-18
91847,BUAPP-44579
47824,CDEV-19
49907,CDEV-81
20007,DM-215
15090,ST-32
109644,CNOPS-14
141410,PSV-420
57312,HRITHELP-318
99513,BUAPP-48901
141428,PSV-438
50943,RVOPS-72
62711,IMP-2648
57291,HRITHELP-316
110306,EOC-5
44415,COPSAG2021-8
49819,SFDC-14
108821,CCSIR-79
36031,BUW-185
68088,BUAPP-31831
76100,FED-1
76033,HRITHELP-603
88411,BUAPP-43236
103678,BUAPP-51142
103808,DATAOPS-4
103810,DATAOPS-6
81063,MOPS-811
69572,CCPFB-77
89056,BUAPP-43510
11884,BUDES-32
51936,CPQ-39
75172,IP-76
74787,IP-34
111390,EOC-14
141585,PSV-533
141297,PSV-307
141293,PSV-303
141463,PSV-473
141334,PSV-344
141290,PSV-300
141337,PSV-347
141482,PSV-492
141557,PSV-506
66981,IMP-2797
27351,NOP-13
26777,COPS-269
67904,HRITHELP-483
74229,HRITHELP-577
95531,CCOMP-5
75142,IP-75
139235,PIA-482
76167,IP-141
79329,SK-66
11452,BUDES-10
20294,BUDES-147
30829,BUDES-350
30832,BUDES-353
32395,BUDES-364
45034,COPSAG2021-45
50367,HRITHELP-177
49798,EM-33
14612,BUDES-46
19835,DM-187
17545,ANARC-156
19423,DM-135
41237,BUW-221
18933,DM-3
21621,DAARCH-39
23445,DMCL-44
98123,BUAPP-47965
20557,DM-337
99797,IP-282
36021,BUW-175
71184,MOPS-436
19398,BUDES-122
67255,CCPFB-71
98890,RDATA-14
75612,BUAPP-36122
75900,BUIOS-3714
59251,BUW-412
44782,EMPRES-43
81522,MOPS-834
66052,BUW-428
72519,CEL2-39
72520,CEL2-53
75024,CEL2-104
77266,SK-34
78569,SK-58
73118,BUAPP-34670
79730,IP-228
27378,NOP-40
15722,BUDES-60
42687,BB-61
81544,ABU-84
83679,CEL2-186
30678,WAF-131
135481,DATA-3462
20615,DM-355
48551,HRITHELP-134
79599,IP-224
20508,DM-292
76348,BUW-479
66062,BUAPP-30685
30831,BUDES-352
20284,BUDES-137
30359,BUDES-344
65463,MOPS-139
79504,BUAPP-38209
27062,WAF-63
102088,BUAPP-50213
76483,HRITHELP-611
59882,GAB-14
38512,POPS-40
28486,WAF-97
114812,FEDGRC-19
114892,FEDGRC-95
114864,FEDGRC-67
114957,FEDGRC-160
114412,CCSIR-85
114924,FEDGRC-127
114875,FEDGRC-78
114904,FEDGRC-107
114840,FEDGRC-43
24761,BUDES-228
114732,EOC-27
18023,PT-10
114380,EOC-24
74807,BUAPP-35653
96914,BUAPP-48093
50133,RVOPS-41
57990,BUAPP-26638
110880,CNOPS-21
120104,BUAPP-58614
41897,NOP-104
58909,HRITHELP-342
20838,ANLYT-13
62001,HRITHELP-400
98079,BUAPP-47935
70022,BUAPP-32976
68370,MOPS-275
120614,TPM-42
20442,DM-266
132091,DSO-1725
70057,BUAPP-32999
132116,DSO-1748
87924,BUAPP-42974
87946,IP-243
